array,elements,format,gain,margin,mode,mse_e3m4,mse_e4m3,mse_e5m2,seed,step
weight:1.bias,32,e3m4,1.0,0.8002526843557687,adaptive,1.995895751283095e-06,9.992102996958275e-06,3.417657151100182e-05,10,12800
weight:2.expand.weight,1536,e3m4,1.0,0.7431499504817092,adaptive,1.870038683651052e-06,7.280663122931898e-06,2.7507570994601376e-05,10,12800
weight:2.expand.bias,48,e3m4,1.0,0.8379764261432713,adaptive,1.1061973679829046e-06,6.8273853097517324e-06,2.9504136974351916e-05,10,12800
weight:2.project.weight,1536,e3m4,1.0,0.7637415696897012,adaptive,1.3954367921798955e-06,5.906399997439864e-06,2.2482527946053e-05,10,12800
weight:2.project.bias,32,e3m4,1.0,0.6359765790424148,adaptive,1.9420541463073056e-06,5.334970319213574e-06,1.549597715425464e-05,10,12800
weight:3.expand.weight,1536,e3m4,1.0,0.7355348801279799,adaptive,1.759202497537341e-06,6.6519263424554935e-06,2.756685854521325e-05,10,12800
weight:3.expand.bias,48,e3m4,1.0,0.7403692223304983,adaptive,1.7767054701466875e-06,6.843200509950148e-06,3.5365138293378706e-05,10,12800
weight:3.project.weight,1536,e3m4,1.0,0.7616116068017087,adaptive,1.3404276680730199e-06,5.622873035425231e-06,2.092841686293303e-05,10,12800
weight:3.project.bias,32,e3m4,1.0,0.7715504541507958,adaptive,7.118382915767416e-07,3.115954067365992e-06,8.634321267007708e-06,10,12800
weight:4.expand.weight,1536,e3m4,1.0,0.7658737934081504,adaptive,1.8937529472703355e-06,8.088598772591487e-06,2.7492403297271017e-05,10,12800
weight:4.expand.bias,48,e3m4,1.0,0.7395576387090885,adaptive,1.7435738997344527e-06,6.6946632302526965e-06,1.9992602027778602e-05,10,12800
weight:4.project.weight,1536,e3m4,1.0,0.7379550013677969,adaptive,1.322943400911245e-06,5.048535205085447e-06,1.9571457906397244e-05,10,12800
weight:4.project.bias,32,e3m4,1.0,0.8285666040301768,adaptive,1.1708115401265103e-06,6.829541779202714e-06,1.141527453272863e-05,10,12800
weight:5.weight,32,e3m4,1.0,0.6929243408423721,adaptive,1.4295208140177563e-06,4.655272312820976e-06,2.478276751756797e-05,10,12800
weight:5.bias,1,e3m4,1.0,0.9862359600146633,adaptive,4.205819860436666e-08,3.055657978992543e-06,4.65785294946619e-06,10,12800
gradient:1.weight,576,e3m4,1.0,0.7521177447900256,adaptive,2.028283337227925e-11,8.182446684252652e-11,3.345274848439953e-10,10,12800
gradient:1.bias,32,e3m4,1.0,0.6203039495967689,adaptive,9.770274881648304e-11,2.57318317408686e-10,1.8119876499156054e-09,10,12800
gradient:2.expand.weight,1536,e3m4,1.0,0.7441004427352921,adaptive,1.1476532952838483e-12,4.484780308145243e-12,1.4950180978387298e-11,10,12800
gradient:2.expand.bias,48,e3m4,1.0,0.5333952130939965,adaptive,8.48588212517577e-12,1.8186444638608545e-11,1.6394270806213568e-10,10,12800
gradient:2.project.weight,1536,e3m4,1.0,0.7400293997623464,adaptive,2.340553450930711e-12,9.003146697323005e-12,3.426872489723925e-11,10,12800
gradient:2.project.bias,32,e3m4,1.0,0.7745672741339215,adaptive,4.256882794365376e-11,1.8883162495645097e-10,6.015425181948059e-10,10,12800
gradient:3.expand.weight,1536,e3m4,1.0,0.7568788991811908,adaptive,8.332309289173539e-13,3.4272258808927315e-12,1.3740856707919352e-11,10,12800
gradient:3.expand.bias,48,e3m4,1.0,0.6724992865538074,adaptive,4.643815200544155e-12,1.4179557508985763e-11,5.2621229277265384e-11,10,12800
gradient:3.project.weight,1536,e3m4,1.0,0.7613723758115649,adaptive,1.3242748104240765e-12,5.549545300666228e-12,1.905686772003063e-11,10,12800
gradient:3.project.bias,32,e3m4,1.0,0.6046931033913582,adaptive,3.029885988681944e-11,7.66464236944888e-11,4.39384912246328e-10,10,12800
gradient:4.expand.weight,1536,e3m4,1.0,0.7632567640603659,adaptive,7.266889389991656e-13,3.0695235541363486e-12,1.1215617478394714e-11,10,12800
gradient:4.expand.bias,48,e3m4,1.0,0.6398016394270295,adaptive,3.4636188970020344e-12,9.615865245728568e-12,3.50971995285338e-11,10,12800
gradient:4.project.weight,1536,e3m4,1.0,0.7610988873660874,adaptive,1.0308783854747487e-12,4.315084070179477e-12,1.555288489499507e-11,10,12800
gradient:4.project.bias,32,e3m4,1.0,0.7161023006638519,adaptive,3.5116580798858434e-11,1.2369448882809991e-10,5.724045125008838e-10,10,12800
gradient:5.weight,32,e3m4,1.0,0.720955139871259,adaptive,1.6112866196448442e-09,5.774292416285525e-09,2.0242571561350347e-08,10,12800
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,8.454107034436623e-09,8.454107034436623e-09,1.5708145746141412e-07,10,12800
weight:1.weight,576,e3m4,1.0,0.7165647147118955,adaptive,2.913977373273947e-06,1.0280926633082983e-05,3.984765654238821e-05,10,12900
weight:1.bias,32,e3m4,1.0,0.7938701470186162,adaptive,2.0316584439651073e-06,9.85620672881668e-06,3.407834165951259e-05,10,12900
weight:2.expand.weight,1536,e3m4,1.0,0.7498110444436241,adaptive,1.8381100049813526e-06,7.34688707938255e-06,2.737714648770103e-05,10,12900
weight:2.expand.bias,48,e3m4,1.0,0.8420019733891659,adaptive,1.1126107356396046e-06,7.04192805129195e-06,2.9874907291953138e-05,10,12900
weight:2.project.weight,1536,e3m4,1.0,0.7628596999046002,adaptive,1.3914157203464127e-06,5.8674789556505435e-06,2.2540711691997193e-05,10,12900
weight:2.project.bias,32,e3m4,1.0,0.6015632788963318,adaptive,2.0318833319659595e-06,5.099638723904891e-06,1.531457966146337e-05,10,12900
weight:3.expand.weight,1536,e3m4,1.0,0.7185012790676362,adaptive,1.8627717382294773e-06,6.617336420072219e-06,2.7481983703846644e-05,10,12900
weight:3.expand.bias,48,e3m4,1.0,0.7427063823093122,adaptive,1.8116967927310368e-06,7.041359241600058e-06,3.463040718498459e-05,10,12900
weight:3.project.weight,1536,e3m4,1.0,0.7675457404768633,adaptive,1.3154545232184481e-06,5.658982226942234e-06,2.087068416323706e-05,10,12900
weight:3.project.bias,32,e3m4,1.0,0.7814766630141409,adaptive,6.936496414374959e-07,3.1742588732405396e-06,8.672919551134491e-06,10,12900
weight:4.expand.weight,1536,e3m4,1.0,0.7566367183173602,adaptive,1.925152199371249e-06,7.910610779327684e-06,2.7434513536981492e-05,10,12900
weight:4.expand.bias,48,e3m4,1.0,0.7758606200952523,adaptive,1.5380127636428111e-06,6.861858742967962e-06,2.0433472251091154e-05,10,12900
weight:4.project.weight,1536,e3m4,1.0,0.7364027270684299,adaptive,1.3294131629784e-06,5.043349455756758e-06,1.9596583548313922e-05,10,12900
weight:4.project.bias,32,e3m4,1.0,0.8307163512845638,adaptive,1.1518238867040281e-06,6.804105980963525e-06,1.1404987647724395e-05,10,12900
weight:5.weight,32,e3m4,1.0,0.6968765371354665,adaptive,1.4219179544663327e-06,4.69088714225263e-06,2.475000335564159e-05,10,12900
weight:5.bias,1,e3m4,1.0,0.977284735774852,adaptive,6.543975862582929e-08,2.880871557434106e-06,4.879402491067553e-06,10,12900
gradient:1.weight,576,e3m4,1.0,0.731410615167725,adaptive,3.587566728735442e-12,1.335706819156593e-11,5.15452364774147e-11,10,12900
gradient:1.bias,32,e3m4,1.0,0.8361111983444838,adaptive,2.888162274591278e-12,1.7622694445359422e-11,4.5869543288599044e-11,10,12900
gradient:2.expand.weight,1536,e3m4,1.0,0.7620539210027593,adaptive,8.981336699759674e-14,3.7745260344734756e-13,1.4705309748061188e-12,10,12900
gradient:2.expand.bias,48,e3m4,1.0,0.48944750328703795,adaptive,5.29137453756431e-13,1.0364016573479173e-12,8.508234479513488e-12,10,12900
gradient:2.project.weight,1536,e3m4,1.0,0.7418075164718357,adaptive,5.304067634647894e-14,2.0543075314077895e-13,8.450288773201909e-13,10,12900
gradient:2.project.bias,32,e3m4,1.0,0.612374557318774,adaptive,3.2436308043861777e-12,8.367951241667237e-12,4.533607051709345e-11,10,12900
gradient:3.expand.weight,1536,e3m4,1.0,0.8155012482760643,adaptive,3.1618791074625855e-14,1.7137672086766663e-13,5.050023535031141e-13,10,12900
gradient:3.expand.bias,48,e3m4,1.0,0.9166051980376749,adaptive,1.0173629449895729e-13,1.219935680702478e-12,2.7534389361718394e-12,10,12900
gradient:3.project.weight,1536,e3m4,1.0,0.6967488954114672,adaptive,6.381315912298961e-14,2.1043009623847763e-13,8.344569180248862e-13,10,12900
gradient:3.project.bias,32,e3m4,1.0,0.8158915576641096,adaptive,1.5962133729409233e-12,8.669962945147113e-12,2.966510270815665e-11,10,12900
gradient:4.expand.weight,1536,e3m4,1.0,0.6954267649706172,adaptive,2.709020788522805e-14,8.89448079133237e-14,3.710352263912433e-13,10,12900
gradient:4.expand.bias,48,e3m4,1.0,0.8104212193157548,adaptive,1.241112462817877e-13,6.54668448830792e-13,3.2121179852367833e-12,10,12900
gradient:4.project.weight,1536,e3m4,1.0,0.746993271284696,adaptive,3.2022913291826935e-14,1.265694136058363e-13,5.114483971948267e-13,10,12900
gradient:4.project.bias,32,e3m4,1.0,0.8917080228241366,adaptive,8.35535250598945e-13,7.715578497953334e-12,1.564549166666699e-11,10,12900
gradient:5.weight,32,e3m4,1.0,0.6048816154113694,adaptive,4.352665348600537e-11,1.1016104333217058e-10,8.530683701341598e-10,10,12900
gradient:5.bias,1,e3m4,1.0,0.9379275300996661,adaptive,1.4819532455573672e-10,2.3874565454489773e-09,2.3874565454489773e-09,10,12900
weight:1.weight,576,e3m4,1.0,0.7196609960539011,adaptive,2.9001022883861583e-06,1.0344983208058212e-05,3.9910536359736914e-05,10,13000
weight:1.bias,32,e3m4,1.0,0.7935673783386287,adaptive,2.0377951772340326e-06,9.871478455458457e-06,3.409377686521799e-05,10,13000
weight:2.expand.weight,1536,e3m4,1.0,0.7520877147085738,adaptive,1.8393202917457711e-06,7.419238177662761e-06,2.7451982249893505e-05,10,13000
weight:2.expand.bias,48,e3m4,1.0,0.8510964523219875,adaptive,1.1111557392979872e-06,7.462251616064509e-06,2.9600619554915442e-05,10,13000
weight:2.project.weight,1536,e3m4,1.0,0.767437809722248,adaptive,1.376725287435175e-06,5.9198156234723006e-06,2.261689823140413e-05,10,13000
weight:2.project.bias,32,e3m4,1.0,0.5937717075482651,adaptive,2.0162388519563826e-06,4.9633146913220915e-06,1.5075886039630655e-05,10,13000
weight:3.expand.weight,1536,e3m4,1.0,0.7331845437657063,adaptive,1.7925430934798024e-06,6.7182880586413625e-06,2.7355210672223917e-05,10,13000
weight:3.expand.bias,48,e3m4,1.0,0.7445027663476065,adaptive,1.8926494537033559e-06,7.407710160487781e-06,3.522772425259736e-05,10,13000
weight:3.project.weight,1536,e3m4,1.0,0.7660579707981767,adaptive,1.3259781550218034e-06,5.667977488037747e-06,2.088020149988095e-05,10,13000
weight:3.project.bias,32,e3m4,1.0,0.7788018599445002,adaptive,7.009440238204095e-07,3.1688513458772266e-06,8.67355975764043e-06,10,13000
weight:4.expand.weight,1536,e3m4,1.0,0.745372675828917,adaptive,1.994695753689535e-06,7.833785161050928e-06,2.7588086173483514e-05,10,13000
weight:4.expand.bias,48,e3m4,1.0,0.7727346914454313,adaptive,1.4897130068707004e-06,6.554951199307239e-06,2.1569081622089306e-05,10,13000
weight:4.project.weight,1536,e3m4,1.0,0.7378273059081407,adaptive,1.3321144551818395e-06,5.081057200850585e-06,1.956868500388752e-05,10,13000
weight:4.project.bias,32,e3m4,1.0,0.8306893004834071,adaptive,1.15446360547507e-06,6.818609862053809e-06,1.1370119367344406e-05,10,13000
weight:5.weight,32,e3m4,1.0,0.6941145675960829,adaptive,1.4191743961616297e-06,4.639561894165759e-06,2.491175234136717e-05,10,13000
weight:5.bias,1,e3m4,1.0,0.9890785015058791,adaptive,3.415121586913816e-08,3.1269716227605437e-06,4.570725340227733e-06,10,13000
gradient:1.weight,576,e3m4,1.0,0.7228947213706268,adaptive,1.5179866695373158e-12,5.478014266078325e-12,2.694723288225046e-11,10,13000
gradient:1.bias,32,e3m4,1.0,0.7717948159595385,adaptive,9.06103940396684e-12,3.970566857219285e-11,1.0426339644229712e-10,10,13000
gradient:2.expand.weight,1536,e3m4,1.0,0.6735089760101794,adaptive,8.85056752252177e-14,2.7108149603517787e-13,1.2118637860760395e-12,10,13000
gradient:2.expand.bias,48,e3m4,1.0,0.5780962462739873,adaptive,7.805726668566492e-13,1.8501202228306287e-12,6.569319600693731e-12,10,13000
gradient:2.project.weight,1536,e3m4,1.0,0.7681057505891664,adaptive,5.811728850820654e-14,2.5061979180537384e-13,9.615490221346075e-13,10,13000
gradient:2.project.bias,32,e3m4,1.0,0.7886028581807888,adaptive,4.05953494687474e-12,1.920335777456485e-11,5.367071037128473e-11,10,13000
gradient:3.expand.weight,1536,e3m4,1.0,0.7218641612161367,adaptive,2.9265746839365977e-14,1.0522105661510277e-13,3.724109296118433e-13,10,13000
gradient:3.expand.bias,48,e3m4,1.0,0.8446594978970889,adaptive,2.397594542789198e-13,1.543444568758264e-12,3.20105333685411e-12,10,13000
gradient:3.project.weight,1536,e3m4,1.0,0.7487889981573005,adaptive,4.860284036051109e-14,1.9347417113102664e-13,7.569964745071985e-13,10,13000
gradient:3.project.bias,32,e3m4,1.0,0.5876728296942539,adaptive,2.924078394345164e-12,7.0916461609282775e-12,3.4822886425114885e-11,10,13000
gradient:4.expand.weight,1536,e3m4,1.0,0.699580740798843,adaptive,2.3103620067141153e-14,7.690459036672898e-14,3.1410784749463364e-13,10,13000
gradient:4.expand.bias,48,e3m4,1.0,0.7475561482927965,adaptive,1.3031539910774527e-13,5.16215381069733e-13,4.215601120396817e-12,10,13000
gradient:4.project.weight,1536,e3m4,1.0,0.7047980868646564,adaptive,2.189824345630976e-14,7.418056076848626e-14,2.929167522054034e-13,10,13000
gradient:4.project.bias,32,e3m4,1.0,0.6947572159761889,adaptive,2.544186521885593e-12,8.334960415271041e-12,3.237948599537823e-11,10,13000
gradient:5.weight,32,e3m4,1.0,0.885502198839849,adaptive,1.7552061499298756e-11,1.5329605740417882e-10,3.7153986931555714e-10,10,13000
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,1.6214222347578355e-10,1.6214222347578355e-10,1.195453683982585e-08,10,13000
weight:1.weight,576,e3m4,1.0,0.7223629153298714,adaptive,2.8968200362256413e-06,1.0433836818548449e-05,4.005293411304731e-05,10,13100
weight:1.bias,32,e3m4,1.0,0.7922348548875221,adaptive,2.049592311272366e-06,9.864947800377091e-06,3.4168298696581374e-05,10,13100
weight:2.expand.weight,1536,e3m4,1.0,0.7496208146973798,adaptive,1.8530361603750153e-06,7.400919362108107e-06,2.7539378784953634e-05,10,13100
weight:2.expand.bias,48,e3m4,1.0,0.844083106934025,adaptive,1.193150398563603e-06,7.652476746433952e-06,2.9578239735343458e-05,10,13100
weight:2.project.weight,1536,e3m4,1.0,0.7650449061581444,adaptive,1.3917035178686345e-06,5.923274507959239e-06,2.2642358605942556e-05,10,13100
weight:2.project.bias,32,e3m4,1.0,0.5812584346519784,adaptive,2.112474828781096e-06,5.044817624028774e-06,1.5137692355555309e-05,10,13100
weight:3.expand.weight,1536,e3m4,1.0,0.7249724967817428,adaptive,1.8438318578523014e-06,6.704172623743261e-06,2.7346937305628317e-05,10,13100
weight:3.expand.bias,48,e3m4,1.0,0.7499989275559362,adaptive,1.7934902032839405e-06,7.173930038581027e-06,3.4738583645340775e-05,10,13100
weight:3.project.weight,1536,e3m4,1.0,0.7625536975839379,adaptive,1.3330780712999434e-06,5.6142296499697645e-06,2.0931786352111183e-05,10,13100
weight:3.project.bias,32,e3m4,1.0,0.7755710998127602,adaptive,7.103132890427989e-07,3.164981374725753e-06,8.670991414627562e-06,10,13100
weight:4.expand.weight,1536,e3m4,1.0,0.7418474815920036,adaptive,2.0089264100412516e-06,7.781936129967364e-06,2.7424766757611126e-05,10,13100
weight:4.expand.bias,48,e3m4,1.0,0.7552633326344549,adaptive,1.6090425020000612e-06,6.574586960427771e-06,2.1272657873682694e-05,10,13100
weight:4.project.weight,1536,e3m4,1.0,0.7374406590966173,adaptive,1.3302920289893701e-06,5.066633791859244e-06,1.9576725602453082e-05,10,13100
weight:4.project.bias,32,e3m4,1.0,0.8304889430179399,adaptive,1.1620060911841808e-06,6.855045988576186e-06,1.1413306090392999e-05,10,13100
weight:5.weight,32,e3m4,1.0,0.6864505998458786,adaptive,1.4480995066067478e-06,4.6184094305233954e-06,2.4835131032208035e-05,10,13100
weight:5.bias,1,e3m4,1.0,0.996867608226366,adaptive,1.0716052267767395e-08,3.4210446975269093e-06,4.2297819382586255e-06,10,13100
gradient:1.weight,576,e3m4,1.0,0.6974956702838931,adaptive,3.3260121294458012e-12,1.0994924048086136e-11,4.304251117488601e-11,10,13100
gradient:1.bias,32,e3m4,1.0,0.7629059577854221,adaptive,2.0532025545183425e-12,8.65986566064839e-12,5.6338848763878073e-11,10,13100
gradient:2.expand.weight,1536,e3m4,1.0,0.756992454217176,adaptive,1.3962681336753607e-13,5.745780976378432e-13,2.017673625138568e-12,10,13100
gradient:2.expand.bias,48,e3m4,1.0,0.804256068615827,adaptive,1.1898730476759732e-13,6.078722539503371e-13,2.836077203559806e-12,10,13100
gradient:2.project.weight,1536,e3m4,1.0,0.7186279057894054,adaptive,2.3354437977669125e-13,8.300196948525163e-13,3.6133075591865203e-12,10,13100
gradient:2.project.bias,32,e3m4,1.0,0.7160689445391453,adaptive,1.3649702457954326e-12,4.8074003161785866e-12,1.8530756318108118e-11,10,13100
gradient:3.expand.weight,1536,e3m4,1.0,0.6381629125714059,adaptive,1.2297014537287604e-13,3.3984947824659713e-13,1.089576724836975e-12,10,13100
gradient:3.expand.bias,48,e3m4,1.0,0.8484877280268984,adaptive,1.0268054074696014e-13,6.777044486877558e-13,1.3548986725337683e-12,10,13100
gradient:3.project.weight,1536,e3m4,1.0,0.7160980213026069,adaptive,1.840324160935522e-13,6.482251970836373e-13,2.6292394919066855e-12,10,13100
gradient:3.project.bias,32,e3m4,1.0,0.837326094814989,adaptive,7.150077259014117e-13,4.395343709786919e-12,1.0277836986996386e-11,10,13100
gradient:4.expand.weight,1536,e3m4,1.0,0.7684754529990582,adaptive,1.0199779696608261e-13,4.405485219054017e-13,1.4933870796199783e-12,10,13100
gradient:4.expand.bias,48,e3m4,1.0,0.7190160224193831,adaptive,1.0109268937936978e-13,3.597809748791293e-13,1.2065408679338715e-12,10,13100
gradient:4.project.weight,1536,e3m4,1.0,0.7648377546109355,adaptive,1.3269459027061446e-13,5.642682567989505e-13,1.9878807095018223e-12,10,13100
gradient:4.project.bias,32,e3m4,1.0,0.6835214432021413,adaptive,6.381514956729032e-13,2.0164130616928446e-12,1.2083234844468118e-11,10,13100
gradient:5.weight,32,e3m4,1.0,0.7504150469681677,adaptive,1.129255202813373e-10,4.5245323850486575e-10,3.785010822561904e-09,10,13100
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,2.5412431846474426e-11,2.5412431846474426e-11,3.1353371940033537e-09,10,13100
weight:1.weight,576,e3m4,1.0,0.722340688116928,adaptive,2.908032440055191e-06,1.0473383443663587e-05,4.018258742109235e-05,10,13200
weight:1.bias,32,e3m4,1.0,0.7887840128162904,adaptive,2.0863191536591743e-06,9.877657375644363e-06,3.410385400082103e-05,10,13200
weight:2.expand.weight,1536,e3m4,1.0,0.7488778206489493,adaptive,1.852141900742113e-06,7.3754612417286815e-06,2.7716301118938473e-05,10,13200
weight:2.expand.bias,48,e3m4,1.0,0.8286101974531481,adaptive,1.2625400058751557e-06,7.36648264432198e-06,2.8857153666036034e-05,10,13200
weight:2.project.weight,1536,e3m4,1.0,0.7625499679085094,adaptive,1.3995527237861588e-06,5.894093639233138e-06,2.2722653612464096e-05,10,13200
weight:2.project.bias,32,e3m4,1.0,0.5666518683389562,adaptive,2.1591661878891532e-06,4.982521049791925e-06,1.5070111574468595e-05,10,13200
weight:3.expand.weight,1536,e3m4,1.0,0.7205210768103412,adaptive,1.8704526634605363e-06,6.692643016200607e-06,2.7414072540979607e-05,10,13200
weight:3.expand.bias,48,e3m4,1.0,0.7219844553002616,adaptive,1.902603865206271e-06,6.843516132384311e-06,3.41667325092317e-05,10,13200
weight:3.project.weight,1536,e3m4,1.0,0.7652291257871696,adaptive,1.3269935158246211e-06,5.652291921959797e-06,2.0897156841968e-05,10,13200
weight:3.project.bias,32,e3m4,1.0,0.7648996271498265,adaptive,7.387948573615733e-07,3.1424656983951183e-06,8.693765740267882e-06,10,13200
weight:4.expand.weight,1536,e3m4,1.0,0.7362692343882954,adaptive,2.0491030170134173e-06,7.769677581076557e-06,2.7538811348918765e-05,10,13200
